name,description,category,unit,unit_cost,supplier_name,minimum_stock,maximum_stock,current_stock,batch_number,location,gl_account,sku,vendor_item_number,notes
Sample Item 761,Sample description for inventory item 761,beverages,lb,10.75,Gourmet Goods LLC,9.00,19.00,10.00,BATCH-041,Prep Station,5110,SKU-00761,VIN-002283,Notes for item 761
Sample Item 762,Sample description for inventory item 762,other,kg,11.50,Sunrise Produce,10.00,21.00,15.00,BATCH-042,Pantry,5111,SKU-00762,VIN-002286,Notes for item 762
Sample Item 763,Sample description for inventory item 763,produce,oz,12.25,Fresh Farms Co.,11.00,23.00,19.00,BATCH-043,Walk-in Cooler,5112,SKU-00763,VIN-002289,Notes for item 763
Sample Item 764,Sample description for inventory item 764,meat,gal,13.00,Prime Protein Supply,5.00,18.00,12.00,BATCH-044,Dry Storage,5113,SKU-00764,VIN-002292,Notes for item 764
Sample Item 765,Sample description for inventory item 765,dairy,liter,13.75,DairyBest Distributors,6.00,20.00,20.00,BATCH-045,Freezer,5114,SKU-00765,VIN-002295,Notes for item 765
Sample Item 766,Sample description for inventory item 766,dry_goods,case,3.25,Metro Restaurant Supply,7.00,17.00,13.00,BATCH-046,Bar Storage,5115,SKU-00766,VIN-002298,Notes for item 766
Sample Item 767,Sample description for inventory item 767,beverages,each,4.00,Gourmet Goods LLC,8.00,19.00,18.00,BATCH-047,Prep Station,5116,SKU-00767,VIN-002301,Notes for item 767
Sample Item 768,Sample description for inventory item 768,other,pack,4.75,Sunrise Produce,9.00,21.00,9.00,BATCH-048,Pantry,5117,SKU-00768,VIN-002304,Notes for item 768
Sample Item 769,Sample description for inventory item 769,produce,lb,5.50,Fresh Farms Co.,10.00,23.00,22.00,BATCH-049,Walk-in Cooler,5118,SKU-00769,VIN-002307,Notes for item 769
Sample Item 770,Sample description for inventory item 770,meat,kg,6.25,Prime Protein Supply,11.00,25.00,15.00,BATCH-050,Dry Storage,5119,SKU-00770,VIN-002310,Notes for item 770
Sample Item 771,Sample description for inventory item 771,dairy,oz,7.00,DairyBest Distributors,5.00,15.00,5.00,BATCH-051,Freezer,5120,SKU-00771,VIN-002313,Notes for item 771
Sample Item 772,Sample description for inventory item 772,dry_goods,gal,7.75,Metro Restaurant Supply,6.00,17.00,9.00,BATCH-052,Bar Storage,5121,SKU-00772,VIN-002316,Notes for item 772
Sample Item 773,Sample description for inventory item 773,beverages,liter,8.50,Gourmet Goods LLC,7.00,19.00,12.00,BATCH-053,Prep Station,5122,SKU-00773,VIN-002319,Notes for item 773
Sample Item 774,Sample description for inventory item 774,other,case,9.25,Sunrise Produce,8.00,21.00,11.00,BATCH-054,Pantry,5123,SKU-00774,VIN-002322,Notes for item 774
Sample Item 775,Sample description for inventory item 775,produce,each,10.00,Fresh Farms Co.,9.00,23.00,18.00,BATCH-055,Walk-in Cooler,5124,SKU-00775,VIN-002325,Notes for item 775
Sample Item 776,Sample description for inventory item 776,meat,pack,10.75,Prime Protein Supply,10.00,20.00,15.00,BATCH-056,Dry Storage,5125,SKU-00776,VIN-002328,Notes for item 776
Sample Item 777,Sample description for inventory item 777,dairy,lb,11.50,DairyBest Distributors,11.00,22.00,19.00,BATCH-057,Freezer,5126,SKU-00777,VIN-002331,Notes for item 777
Sample Item 778,Sample description for inventory item 778,dry_goods,kg,12.25,Metro Restaurant Supply,5.00,17.00,15.00,BATCH-058,Bar Storage,5127,SKU-00778,VIN-002334,Notes for item 778
Sample Item 779,Sample description for inventory item 779,beverages,oz,13.00,Gourmet Goods LLC,6.00,19.00,14.00,BATCH-059,Prep Station,5128,SKU-00779,VIN-002337,Notes for item 779
Sample Item 780,Sample description for inventory item 780,other,gal,13.75,Sunrise Produce,7.00,21.00,21.00,BATCH-060,Pantry,5129,SKU-00780,VIN-002340,Notes for item 780
Sample Item 781,Sample description for inventory item 781,produce,liter,3.25,Fresh Farms Co.,8.00,18.00,18.00,BATCH-061,Walk-in Cooler,5130,SKU-00781,VIN-002343,Notes for item 781
Sample Item 782,Sample description for inventory item 782,meat,case,4.00,Prime Protein Supply,9.00,20.00,10.00,BATCH-062,Dry Storage,5131,SKU-00782,VIN-002346,Notes for item 782
Sample Item 783,Sample description for inventory item 783,dairy,each,4.75,DairyBest Distributors,10.00,22.00,12.00,BATCH-063,Freezer,5132,SKU-00783,VIN-002349,Notes for item 783
Sample Item 784,Sample description for inventory item 784,dry_goods,pack,5.50,Metro Restaurant Supply,11.00,24.00,24.00,BATCH-064,Bar Storage,5133,SKU-00784,VIN-002352,Notes for item 784
Sample Item 785,Sample description for inventory item 785,beverages,lb,6.25,Gourmet Goods LLC,5.00,19.00,9.00,BATCH-065,Prep Station,5134,SKU-00785,VIN-002355,Notes for item 785
Sample Item 786,Sample description for inventory item 786,other,kg,7.00,Sunrise Produce,6.00,16.00,10.00,BATCH-066,Pantry,5135,SKU-00786,VIN-002358,Notes for item 786
Sample Item 787,Sample description for inventory item 787,produce,oz,7.75,Fresh Farms Co.,7.00,18.00,13.00,BATCH-067,Walk-in Cooler,5136,SKU-00787,VIN-002361,Notes for item 787
Sample Item 788,Sample description for inventory item 788,meat,gal,8.50,Prime Protein Supply,8.00,20.00,15.00,BATCH-068,Dry Storage,5137,SKU-00788,VIN-002364,Notes for item 788
Sample Item 789,Sample description for inventory item 789,dairy,liter,9.25,DairyBest Distributors,9.00,22.00,13.00,BATCH-069,Freezer,5138,SKU-00789,VIN-002367,Notes for item 789
Sample Item 790,Sample description for inventory item 790,dry_goods,case,10.00,Metro Restaurant Supply,10.00,24.00,19.00,BATCH-070,Bar Storage,5139,SKU-00790,VIN-002370,Notes for item 790
Sample Item 791,Sample description for inventory item 791,beverages,each,10.75,Gourmet Goods LLC,11.00,21.00,20.00,BATCH-071,Prep Station,5140,SKU-00791,VIN-002373,Notes for item 791
Sample Item 792,Sample description for inventory item 792,other,pack,11.50,Sunrise Produce,5.00,16.00,16.00,BATCH-072,Pantry,5141,SKU-00792,VIN-002376,Notes for item 792
Sample Item 793,Sample description for inventory item 793,produce,lb,12.25,Fresh Farms Co.,6.00,18.00,18.00,BATCH-073,Walk-in Cooler,5142,SKU-00793,VIN-002379,Notes for item 793
Sample Item 794,Sample description for inventory item 794,meat,kg,13.00,Prime Protein Supply,7.00,20.00,16.00,BATCH-074,Dry Storage,5143,SKU-00794,VIN-002382,Notes for item 794
Sample Item 795,Sample description for inventory item 795,dairy,oz,13.75,DairyBest Distributors,8.00,22.00,22.00,BATCH-075,Freezer,5144,SKU-00795,VIN-002385,Notes for item 795
Sample Item 796,Sample description for inventory item 796,dry_goods,gal,3.25,Metro Restaurant Supply,9.00,19.00,12.00,BATCH-076,Bar Storage,5145,SKU-00796,VIN-002388,Notes for item 796
Sample Item 797,Sample description for inventory item 797,beverages,liter,4.00,Gourmet Goods LLC,10.00,21.00,14.00,BATCH-077,Prep Station,5146,SKU-00797,VIN-002391,Notes for item 797
Sample Item 798,Sample description for inventory item 798,other,case,4.75,Sunrise Produce,11.00,23.00,15.00,BATCH-078,Pantry,5147,SKU-00798,VIN-002394,Notes for item 798
Sample Item 799,Sample description for inventory item 799,produce,each,5.50,Fresh Farms Co.,5.00,18.00,5.00,BATCH-079,Walk-in Cooler,5148,SKU-00799,VIN-002397,Notes for item 799
Sample Item 800,Sample description for inventory item 800,meat,pack,6.25,Prime Protein Supply,6.00,20.00,10.00,BATCH-080,Dry Storage,5149,SKU-00800,VIN-002400,Notes for item 800
Sample Item 801,Sample description for inventory item 801,dairy,lb,7.00,DairyBest Distributors,7.00,17.00,15.00,BATCH-081,Freezer,5100,SKU-00801,VIN-002403,Notes for item 801
Sample Item 802,Sample description for inventory item 802,dry_goods,kg,7.75,Metro Restaurant Supply,8.00,19.00,17.00,BATCH-082,Bar Storage,5101,SKU-00802,VIN-002406,Notes for item 802
Sample Item 803,Sample description for inventory item 803,beverages,oz,8.50,Gourmet Goods LLC,9.00,21.00,18.00,BATCH-083,Prep Station,5102,SKU-00803,VIN-002409,Notes for item 803
Sample Item 804,Sample description for inventory item 804,other,gal,9.25,Sunrise Produce,10.00,23.00,15.00,BATCH-084,Pantry,5103,SKU-00804,VIN-002412,Notes for item 804
Sample Item 805,Sample description for inventory item 805,produce,liter,10.00,Fresh Farms Co.,11.00,25.00,20.00,BATCH-085,Walk-in Cooler,5104,SKU-00805,VIN-002415,Notes for item 805
Sample Item 806,Sample description for inventory item 806,meat,case,10.75,Prime Protein Supply,5.00,15.00,7.00,BATCH-086,Dry Storage,5105,SKU-00806,VIN-002418,Notes for item 806
Sample Item 807,Sample description for inventory item 807,dairy,each,11.50,DairyBest Distributors,6.00,17.00,8.00,BATCH-087,Freezer,5106,SKU-00807,VIN-002421,Notes for item 807
Sample Item 808,Sample description for inventory item 808,dry_goods,pack,12.25,Metro Restaurant Supply,7.00,19.00,8.00,BATCH-088,Bar Storage,5107,SKU-00808,VIN-002424,Notes for item 808
Sample Item 809,Sample description for inventory item 809,beverages,lb,13.00,Gourmet Goods LLC,8.00,21.00,18.00,BATCH-089,Prep Station,5108,SKU-00809,VIN-002427,Notes for item 809
Sample Item 810,Sample description for inventory item 810,other,kg,13.75,Sunrise Produce,9.00,23.00,23.00,BATCH-090,Pantry,5109,SKU-00810,VIN-002430,Notes for item 810
Sample Item 811,Sample description for inventory item 811,produce,oz,3.25,Fresh Farms Co.,10.00,20.00,17.00,BATCH-001,Walk-in Cooler,5110,SKU-00811,VIN-002433,Notes for item 811
Sample Item 812,Sample description for inventory item 812,meat,gal,4.00,Prime Protein Supply,11.00,22.00,18.00,BATCH-002,Dry Storage,5111,SKU-00812,VIN-002436,Notes for item 812
Sample Item 813,Sample description for inventory item 813,dairy,liter,4.75,DairyBest Distributors,5.00,17.00,11.00,BATCH-003,Freezer,5112,SKU-00813,VIN-002439,Notes for item 813
Sample Item 814,Sample description for inventory item 814,dry_goods,case,5.50,Metro Restaurant Supply,6.00,19.00,7.00,BATCH-004,Bar Storage,5113,SKU-00814,VIN-002442,Notes for item 814
Sample Item 815,Sample description for inventory item 815,beverages,each,6.25,Gourmet Goods LLC,7.00,21.00,11.00,BATCH-005,Prep Station,5114,SKU-00815,VIN-002445,Notes for item 815
Sample Item 816,Sample description for inventory item 816,other,pack,7.00,Sunrise Produce,8.00,18.00,9.00,BATCH-006,Pantry,5115,SKU-00816,VIN-002448,Notes for item 816
Sample Item 817,Sample description for inventory item 817,produce,lb,7.75,Fresh Farms Co.,9.00,20.00,9.00,BATCH-007,Walk-in Cooler,5116,SKU-00817,VIN-002451,Notes for item 817
Sample Item 818,Sample description for inventory item 818,meat,kg,8.50,Prime Protein Supply,10.00,22.00,21.00,BATCH-008,Dry Storage,5117,SKU-00818,VIN-002454,Notes for item 818
Sample Item 819,Sample description for inventory item 819,dairy,oz,9.25,DairyBest Distributors,11.00,24.00,17.00,BATCH-009,Freezer,5118,SKU-00819,VIN-002457,Notes for item 819
Sample Item 820,Sample description for inventory item 820,dry_goods,gal,10.00,Metro Restaurant Supply,5.00,19.00,14.00,BATCH-010,Bar Storage,5119,SKU-00820,VIN-002460,Notes for item 820
Sample Item 821,Sample description for inventory item 821,beverages,liter,10.75,Gourmet Goods LLC,6.00,16.00,12.00,BATCH-011,Prep Station,5120,SKU-00821,VIN-002463,Notes for item 821
Sample Item 822,Sample description for inventory item 822,other,case,11.50,Sunrise Produce,7.00,18.00,12.00,BATCH-012,Pantry,5121,SKU-00822,VIN-002466,Notes for item 822
Sample Item 823,Sample description for inventory item 823,produce,each,12.25,Fresh Farms Co.,8.00,20.00,11.00,BATCH-013,Walk-in Cooler,5122,SKU-00823,VIN-002469,Notes for item 823
Sample Item 824,Sample description for inventory item 824,meat,pack,13.00,Prime Protein Supply,9.00,22.00,20.00,BATCH-014,Dry Storage,5123,SKU-00824,VIN-002472,Notes for item 824
Sample Item 825,Sample description for inventory item 825,dairy,lb,13.75,DairyBest Distributors,10.00,24.00,24.00,BATCH-015,Freezer,5124,SKU-00825,VIN-002475,Notes for item 825
Sample Item 826,Sample description for inventory item 826,dry_goods,kg,3.25,Metro Restaurant Supply,11.00,21.00,11.00,BATCH-016,Bar Storage,5125,SKU-00826,VIN-002478,Notes for item 826
Sample Item 827,Sample description for inventory item 827,beverages,oz,4.00,Gourmet Goods LLC,5.00,16.00,15.00,BATCH-017,Prep Station,5126,SKU-00827,VIN-002481,Notes for item 827
Sample Item 828,Sample description for inventory item 828,other,gal,4.75,Sunrise Produce,6.00,18.00,14.00,BATCH-018,Pantry,5127,SKU-00828,VIN-002484,Notes for item 828
Sample Item 829,Sample description for inventory item 829,produce,liter,5.50,Fresh Farms Co.,7.00,20.00,9.00,BATCH-019,Walk-in Cooler,5128,SKU-00829,VIN-002487,Notes for item 829
Sample Item 830,Sample description for inventory item 830,meat,case,6.25,Prime Protein Supply,8.00,22.00,12.00,BATCH-020,Dry Storage,5129,SKU-00830,VIN-002490,Notes for item 830
Sample Item 831,Sample description for inventory item 831,dairy,each,7.00,DairyBest Distributors,9.00,19.00,14.00,BATCH-021,Freezer,5130,SKU-00831,VIN-002493,Notes for item 831
Sample Item 832,Sample description for inventory item 832,dry_goods,pack,7.75,Metro Restaurant Supply,10.00,21.00,13.00,BATCH-022,Bar Storage,5131,SKU-00832,VIN-002496,Notes for item 832
Sample Item 833,Sample description for inventory item 833,beverages,lb,8.50,Gourmet Goods LLC,11.00,23.00,11.00,BATCH-023,Prep Station,5132,SKU-00833,VIN-002499,Notes for item 833
Sample Item 834,Sample description for inventory item 834,other,kg,9.25,Sunrise Produce,5.00,18.00,12.00,BATCH-024,Pantry,5133,SKU-00834,VIN-002502,Notes for item 834
Sample Item 835,Sample description for inventory item 835,produce,oz,10.00,Fresh Farms Co.,6.00,20.00,15.00,BATCH-025,Walk-in Cooler,5134,SKU-00835,VIN-002505,Notes for item 835
Sample Item 836,Sample description for inventory item 836,meat,gal,10.75,Prime Protein Supply,7.00,17.00,17.00,BATCH-026,Dry Storage,5135,SKU-00836,VIN-002508,Notes for item 836
Sample Item 837,Sample description for inventory item 837,dairy,liter,11.50,DairyBest Distributors,8.00,19.00,16.00,BATCH-027,Freezer,5136,SKU-00837,VIN-002511,Notes for item 837
Sample Item 838,Sample description for inventory item 838,dry_goods,case,12.25,Metro Restaurant Supply,9.00,21.00,14.00,BATCH-028,Bar Storage,5137,SKU-00838,VIN-002514,Notes for item 838
Sample Item 839,Sample description for inventory item 839,beverages,each,13.00,Gourmet Goods LLC,10.00,23.00,22.00,BATCH-029,Prep Station,5138,SKU-00839,VIN-002517,Notes for item 839
Sample Item 840,Sample description for inventory item 840,other,pack,13.75,Sunrise Produce,11.00,25.00,25.00,BATCH-030,Pantry,5139,SKU-00840,VIN-002520,Notes for item 840
Sample Item 841,Sample description for inventory item 841,produce,lb,3.25,Fresh Farms Co.,5.00,15.00,9.00,BATCH-031,Walk-in Cooler,5140,SKU-00841,VIN-002523,Notes for item 841
Sample Item 842,Sample description for inventory item 842,meat,kg,4.00,Prime Protein Supply,6.00,17.00,7.00,BATCH-032,Dry Storage,5141,SKU-00842,VIN-002526,Notes for item 842
Sample Item 843,Sample description for inventory item 843,dairy,oz,4.75,DairyBest Distributors,7.00,19.00,17.00,BATCH-033,Freezer,5142,SKU-00843,VIN-002529,Notes for item 843
Sample Item 844,Sample description for inventory item 844,dry_goods,gal,5.50,Metro Restaurant Supply,8.00,21.00,11.00,BATCH-034,Bar Storage,5143,SKU-00844,VIN-002532,Notes for item 844
Sample Item 845,Sample description for inventory item 845,beverages,liter,6.25,Gourmet Goods LLC,9.00,23.00,13.00,BATCH-035,Prep Station,5144,SKU-00845,VIN-002535,Notes for item 845
Sample Item 846,Sample description for inventory item 846,other,case,7.00,Sunrise Produce,10.00,20.00,19.00,BATCH-036,Pantry,5145,SKU-00846,VIN-002538,Notes for item 846
Sample Item 847,Sample description for inventory item 847,produce,each,7.75,Fresh Farms Co.,11.00,22.00,17.00,BATCH-037,Walk-in Cooler,5146,SKU-00847,VIN-002541,Notes for item 847
Sample Item 848,Sample description for inventory item 848,meat,pack,8.50,Prime Protein Supply,5.00,17.00,7.00,BATCH-038,Dry Storage,5147,SKU-00848,VIN-002544,Notes for item 848
Sample Item 849,Sample description for inventory item 849,dairy,lb,9.25,DairyBest Distributors,6.00,19.00,14.00,BATCH-039,Freezer,5148,SKU-00849,VIN-002547,Notes for item 849
Sample Item 850,Sample description for inventory item 850,dry_goods,kg,10.00,Metro Restaurant Supply,7.00,21.00,16.00,BATCH-040,Bar Storage,5149,SKU-00850,VIN-002550,Notes for item 850
Sample Item 851,Sample description for inventory item 851,beverages,oz,10.75,Gourmet Goods LLC,8.00,18.00,11.00,BATCH-041,Prep Station,5100,SKU-00851,VIN-002553,Notes for item 851
Sample Item 852,Sample description for inventory item 852,other,gal,11.50,Sunrise Produce,9.00,20.00,20.00,BATCH-042,Pantry,5101,SKU-00852,VIN-002556,Notes for item 852
Sample Item 853,Sample description for inventory item 853,produce,liter,12.25,Fresh Farms Co.,10.00,22.00,17.00,BATCH-043,Walk-in Cooler,5102,SKU-00853,VIN-002559,Notes for item 853
Sample Item 854,Sample description for inventory item 854,meat,case,13.00,Prime Protein Supply,11.00,24.00,24.00,BATCH-044,Dry Storage,5103,SKU-00854,VIN-002562,Notes for item 854
Sample Item 855,Sample description for inventory item 855,dairy,each,13.75,DairyBest Distributors,5.00,19.00,19.00,BATCH-045,Freezer,5104,SKU-00855,VIN-002565,Notes for item 855
Sample Item 856,Sample description for inventory item 856,dry_goods,pack,3.25,Metro Restaurant Supply,6.00,16.00,14.00,BATCH-046,Bar Storage,5105,SKU-00856,VIN-002568,Notes for item 856
Sample Item 857,Sample description for inventory item 857,beverages,lb,4.00,Gourmet Goods LLC,7.00,18.00,11.00,BATCH-047,Prep Station,5106,SKU-00857,VIN-002571,Notes for item 857
Sample Item 858,Sample description for inventory item 858,other,kg,4.75,Sunrise Produce,8.00,20.00,20.00,BATCH-048,Pantry,5107,SKU-00858,VIN-002574,Notes for item 858
Sample Item 859,Sample description for inventory item 859,produce,oz,5.50,Fresh Farms Co.,9.00,22.00,13.00,BATCH-049,Walk-in Cooler,5108,SKU-00859,VIN-002577,Notes for item 859
Sample Item 860,Sample description for inventory item 860,meat,gal,6.25,Prime Protein Supply,10.00,24.00,14.00,BATCH-050,Dry Storage,5109,SKU-00860,VIN-002580,Notes for item 860
Sample Item 861,Sample description for inventory item 861,dairy,liter,7.00,DairyBest Distributors,11.00,21.00,13.00,BATCH-051,Freezer,5110,SKU-00861,VIN-002583,Notes for item 861
Sample Item 862,Sample description for inventory item 862,dry_goods,case,7.75,Metro Restaurant Supply,5.00,16.00,14.00,BATCH-052,Bar Storage,5111,SKU-00862,VIN-002586,Notes for item 862
